Sex,State,Age Group,Cause of Death,Year,Deaths,Population,Crude Rate
Males,Georgia,25-29 yrs,Suicide Injury,2017,98,377312,25.97
Males,Georgia,30-34 yrs,Suicide Injury,2013,86,335221,25.65
Males,Georgia,30-34 yrs,Suicide Injury,2014,87,335986,25.89
Males,Georgia,30-34 yrs,Suicide Injury,2015,84,336387,24.97
Males,Georgia,30-34 yrs,Suicide Injury,2016,92,338914,27.15
Males,Georgia,30-34 yrs,Suicide Injury,2017,104,342470,30.37
Males,Georgia,35-39 yrs,Suicide Injury,2013,73,319466,22.85
Males,Georgia,35-39 yrs,Suicide Injury,2014,71,320783,22.13
Males,Georgia,35-39 yrs,Suicide Injury,2015,65,326438,19.91
Males,Georgia,35-39 yrs,Suicide Injury,2016,78,332452,23.46
Males,Georgia,35-39 yrs,Suicide Injury,2017,97,337450,28.74
Males,Georgia,40-44 yrs,Suicide Injury,2013,84,349882,24.01
Males,Georgia,40-44 yrs,Suicide Injury,2014,87,344638,25.24
Males,Georgia,40-44 yrs,Suicide Injury,2015,86,336345,25.57
Males,Georgia,40-44 yrs,Suicide Injury,2016,71,326646,21.74
Males,Georgia,40-44 yrs,Suicide Injury,2017,78,322699,24.17
Males,Georgia,45-49 yrs,Suicide Injury,2013,83,342658,24.22
Males,Georgia,45-49 yrs,Suicide Injury,2014,106,338866,31.28
Males,Georgia,45-49 yrs,Suicide Injury,2015,82,341269,24.03
Males,Georgia,45-49 yrs,Suicide Injury,2016,89,346575,25.68
Males,Georgia,45-49 yrs,Suicide Injury,2017,99,349448,28.33
Males,Georgia,50-54 yrs,Suicide Injury,2013,96,339204,28.3
Males,Georgia,50-54 yrs,Suicide Injury,2014,111,343024,32.36
Males,Georgia,50-54 yrs,Suicide Injury,2015,110,344382,31.94
Males,Georgia,50-54 yrs,Suicide Injury,2016,118,343013,34.4
Males,Georgia,50-54 yrs,Suicide Injury,2017,87,340721,25.53
Males,Georgia,55-59 yrs,Suicide Injury,2013,82,299389,27.39
Males,Georgia,55-59 yrs,Suicide Injury,2014,95,305865,31.06
Males,Georgia,55-59 yrs,Suicide Injury,2015,85,313089,27.15
Males,Georgia,55-59 yrs,Suicide Injury,2016,95,319361,29.75
Males,Georgia,55-59 yrs,Suicide Injury,2017,100,323418,30.92
Males,Georgia,60-64 yrs,Suicide Injury,2013,60,247247,24.27
Males,Georgia,60-64 yrs,Suicide Injury,2014,65,252260,25.77
Males,Georgia,60-64 yrs,Suicide Injury,2015,70,259228,27
Males,Georgia,60-64 yrs,Suicide Injury,2016,81,267107,30.32
Males,Georgia,60-64 yrs,Suicide Injury,2017,86,276471,31.11
Males,Georgia,65-69 yrs,Suicide Injury,2013,53,200316,26.46
Males,Georgia,65-69 yrs,Suicide Injury,2014,47,210338,22.34
Males,Georgia,65-69 yrs,Suicide Injury,2015,56,219842,25.47
Males,Georgia,65-69 yrs,Suicide Injury,2016,64,228823,27.97
Males,Georgia,65-69 yrs,Suicide Injury,2017,59,226994,25.99
Males,Georgia,70-74 yrs,Suicide Injury,2013,43,136229,31.56
Males,Georgia,70-74 yrs,Suicide Injury,2014,53,143979,36.81
Males,Georgia,70-74 yrs,Suicide Injury,2015,43,150458,28.58
Males,Georgia,70-74 yrs,Suicide Injury,2016,40,155582,25.71
Males,Georgia,70-74 yrs,Suicide Injury,2017,48,170558,28.14
Males,Georgia,75-79 yrs,Suicide Injury,2013,23,86764,26.51
Males,Georgia,75-79 yrs,Suicide Injury,2014,27,91217,29.6
Males,Georgia,75-79 yrs,Suicide Injury,2015,34,95580,35.57
Males,Georgia,75-79 yrs,Suicide Injury,2016,32,100303,31.9
Males,Georgia,75-79 yrs,Suicide Injury,2017,38,105951,35.87
Males,Georgia,80-84 yrs,Suicide Injury,2013,17,53992,31.49
Males,Georgia,80-84 yrs,Suicide Injury,2014,27,55479,48.67
Males,Georgia,80-84 yrs,Suicide Injury,2015,27,57517,46.94
Males,Georgia,80-84 yrs,Suicide Injury,2016,32,59696,53.6
Males,Georgia,80-84 yrs,Suicide Injury,2017,26,62162,41.83
Males,Georgia,85+ yrs,Suicide Injury,2013,21,39437,53.25
Males,Georgia,85+ yrs,Suicide Injury,2014,22,41378,53.17
Males,Georgia,85+ yrs,Suicide Injury,2015,25,43560,57.39
Males,Georgia,85+ yrs,Suicide Injury,2016,18,45291,39.74
Males,Georgia,85+ yrs,Suicide Injury,2017,25,47261,52.9
Females,Georgia,00-04 yrs,Suicide Injury,2013,P,324522,.
Females,Georgia,00-04 yrs,Suicide Injury,2014,P,322996,.
Females,Georgia,00-04 yrs,Suicide Injury,2015,P,323569,.
Females,Georgia,00-04 yrs,Suicide Injury,2016,P,324188,.
Females,Georgia,00-04 yrs,Suicide Injury,2017,P,324076,.
Females,Georgia,05-09 yrs,Suicide Injury,2013,P,344720,.
Females,Georgia,05-09 yrs,Suicide Injury,2014,P,343869,.
Females,Georgia,05-09 yrs,Suicide Injury,2015,P,343666,.
Females,Georgia,05-09 yrs,Suicide Injury,2016,P,342218,.
Females,Georgia,05-09 yrs,Suicide Injury,2017,P,339901,.
Females,Georgia,10-14 yrs,Suicide Injury,2013,P,346248,.
Females,Georgia,10-14 yrs,Suicide Injury,2014,P,348747,.
Females,Georgia,10-14 yrs,Suicide Injury,2015,P,349614,.
Females,Georgia,10-14 yrs,Suicide Injury,2016,P,351527,.
Females,Georgia,10-14 yrs,Suicide Injury,2017,P,355022,.
Females,Georgia,15-19 yrs,Suicide Injury,2013,P,339580,.
Females,Georgia,15-19 yrs,Suicide Injury,2014,P,341089,.
Females,Georgia,15-19 yrs,Suicide Injury,2015,19,345977,5.49
Females,Georgia,15-19 yrs,Suicide Injury,2016,18,350882,5.13
Females,Georgia,15-19 yrs,Suicide Injury,2017,20,354918,5.64
Females,Georgia,20-24 yrs,Suicide Injury,2013,15,357670,4.19
Females,Georgia,20-24 yrs,Suicide Injury,2014,13,359437,3.62
Females,Georgia,20-24 yrs,Suicide Injury,2015,14,357325,3.92
Females,Georgia,20-24 yrs,Suicide Injury,2016,18,353389,5.09
Females,Georgia,20-24 yrs,Suicide Injury,2017,26,351620,7.39
Females,Georgia,25-29 yrs,Suicide Injury,2013,17,340145,5
Females,Georgia,25-29 yrs,Suicide Injury,2014,P,347802,.
Females,Georgia,25-29 yrs,Suicide Injury,2015,21,357574,5.87
Females,Georgia,25-29 yrs,Suicide Injury,2016,19,368929,5.15
Females,Georgia,25-29 yrs,Suicide Injury,2017,27,378396,7.14
Females,Georgia,30-34 yrs,Suicide Injury,2013,18,350143,5.14
Females,Georgia,30-34 yrs,Suicide Injury,2014,27,351427,7.68
Females,Georgia,30-34 yrs,Suicide Injury,2015,26,351582,7.4
Females,Georgia,30-34 yrs,Suicide Injury,2016,22,352757,6.24
Females,Georgia,30-34 yrs,Suicide Injury,2017,30,355148,8.45
Females,Georgia,35-39 yrs,Suicide Injury,2013,17,338133,5.03
Females,Georgia,35-39 yrs,Suicide Injury,2014,23,340845,6.75
Females,Georgia,35-39 yrs,Suicide Injury,2015,25,346772,7.21
Females,Georgia,35-39 yrs,Suicide Injury,2016,22,354683,6.2
Females,Georgia,35-39 yrs,Suicide Injury,2017,24,360108,6.66
Females,Georgia,40-44 yrs,Suicide Injury,2013,32,366876,8.72
Females,Georgia,40-44 yrs,Suicide Injury,2014,37,364137,10.16
Females,Georgia,40-44 yrs,Suicide Injury,2015,26,359014,7.24
Females,Georgia,40-44 yrs,Suicide Injury,2016,34,350276,9.71
Females,Georgia,40-44 yrs,Suicide Injury,2017,29,347209,8.35
Females,Georgia,45-49 yrs,Suicide Injury,2013,36,357178,10.08
Females,Georgia,45-49 yrs,Suicide Injury,2014,38,354039,10.73
Females,Georgia,45-49 yrs,Suicide Injury,2015,35,356251,9.82
Females,Georgia,45-49 yrs,Suicide Injury,2016,33,363409,9.08
Females,Georgia,45-49 yrs,Suicide Injury,2017,40,368278,10.86
Females,Georgia,50-54 yrs,Suicide Injury,2013,43,359620,11.96
Females,Georgia,50-54 yrs,Suicide Injury,2014,43,364078,11.81
Females,Georgia,50-54 yrs,Suicide Injury,2015,34,365790,9.29
Females,Georgia,50-54 yrs,Suicide Injury,2016,42,363883,11.54
Females,Georgia,50-54 yrs,Suicide Injury,2017,35,360639,9.7
Females,Georgia,55-59 yrs,Suicide Injury,2013,25,326811,7.65
Females,Georgia,55-59 yrs,Suicide Injury,2014,42,333043,12.61
Females,Georgia,55-59 yrs,Suicide Injury,2015,34,339925,10
Females,Georgia,55-59 yrs,Suicide Injury,2016,40,346058,11.56
Females,Georgia,55-59 yrs,Suicide Injury,2017,40,350392,11.42
Females,Georgia,60-64 yrs,Suicide Injury,2013,28,282240,9.92
Females,Georgia,60-64 yrs,Suicide Injury,2014,12,288813,4.15
Females,Georgia,60-64 yrs,Suicide Injury,2015,26,296576,8.77
Females,Georgia,60-64 yrs,Suicide Injury,2016,22,304176,7.23
Females,Georgia,60-64 yrs,Suicide Injury,2017,19,313281,6.06
Females,Georgia,65-69 yrs,Suicide Injury,2013,12,229612,5.23
Females,Georgia,65-69 yrs,Suicide Injury,2014,16,242317,6.6
Females,Georgia,65-69 yrs,Suicide Injury,2015,14,255137,5.49
Females,Georgia,65-69 yrs,Suicide Injury,2016,19,268300,7.08
Females,Georgia,65-69 yrs,Suicide Injury,2017,24,268738,8.93
Females,Georgia,70-74 yrs,Suicide Injury,2013,P,163213,.
Females,Georgia,70-74 yrs,Suicide Injury,2014,11,171891,6.4
Females,Georgia,70-74 yrs,Suicide Injury,2015,12,179704,6.68
Females,Georgia,70-74 yrs,Suicide Injury,2016,P,186648,.
Females,Georgia,70-74 yrs,Suicide Injury,2017,12,204589,5.87
Females,Georgia,75-79 yrs,Suicide Injury,2013,P,114707,.
Females,Georgia,75-79 yrs,Suicide Injury,2014,P,119539,.
Females,Georgia,75-79 yrs,Suicide Injury,2015,11,123588,8.9
Females,Georgia,75-79 yrs,Suicide Injury,2016,P,128807,.
Females,Georgia,75-79 yrs,Suicide Injury,2017,P,135818,.
Females,Georgia,80-84 yrs,Suicide Injury,2013,P,82924,.
Females,Georgia,80-84 yrs,Suicide Injury,2014,P,84062,.
Females,Georgia,80-84 yrs,Suicide Injury,2015,P,86383,.
Females,Georgia,80-84 yrs,Suicide Injury,2016,P,88512,.
Females,Georgia,80-84 yrs,Suicide Injury,2017,P,90403,.
Females,Georgia,85+ yrs,Suicide Injury,2013,P,87409,.
Females,Georgia,85+ yrs,Suicide Injury,2014,P,89464,.
Females,Georgia,85+ yrs,Suicide Injury,2015,P,91452,.
Females,Georgia,85+ yrs,Suicide Injury,2016,P,93307,.
Females,Georgia,85+ yrs,Suicide Injury,2017,P,95336,.
Males,Hawaii,00-04 yrs,Suicide Injury,2013,P,47152,.
Males,Hawaii,00-04 yrs,Suicide Injury,2014,P,47552,.
Males,Hawaii,00-04 yrs,Suicide Injury,2015,P,47703,.
Males,Hawaii,00-04 yrs,Suicide Injury,2016,P,46900,.
Males,Hawaii,00-04 yrs,Suicide Injury,2017,P,46357,.
Males,Hawaii,05-09 yrs,Suicide Injury,2013,P,44455,.
Males,Hawaii,05-09 yrs,Suicide Injury,2014,P,44173,.
Males,Hawaii,05-09 yrs,Suicide Injury,2015,P,44094,.
Males,Hawaii,05-09 yrs,Suicide Injury,2016,P,44458,.
Males,Hawaii,05-09 yrs,Suicide Injury,2017,P,44335,.
Males,Hawaii,10-14 yrs,Suicide Injury,2013,P,42206,.
Males,Hawaii,10-14 yrs,Suicide Injury,2014,P,42274,.
Males,Hawaii,10-14 yrs,Suicide Injury,2015,P,42283,.
Males,Hawaii,10-14 yrs,Suicide Injury,2016,P,42077,.
Males,Hawaii,10-14 yrs,Suicide Injury,2017,P,42435,.
Males,Hawaii,15-19 yrs,Suicide Injury,2013,P,41303,.
Males,Hawaii,15-19 yrs,Suicide Injury,2014,P,40652,.
Males,Hawaii,15-19 yrs,Suicide Injury,2015,P,40486,.
Males,Hawaii,15-19 yrs,Suicide Injury,2016,P,40165,.
Males,Hawaii,15-19 yrs,Suicide Injury,2017,P,39744,.
Males,Hawaii,20-24 yrs,Suicide Injury,2013,17,56384,30.15
Males,Hawaii,20-24 yrs,Suicide Injury,2014,20,56703,35.27
Males,Hawaii,20-24 yrs,Suicide Injury,2015,26,56119,46.33
Males,Hawaii,20-24 yrs,Suicide Injury,2016,17,54548,31.17
Males,Hawaii,20-24 yrs,Suicide Injury,2017,22,52268,42.09
Males,Hawaii,25-29 yrs,Suicide Injury,2013,12,54371,22.07
Males,Hawaii,25-29 yrs,Suicide Injury,2014,15,54817,27.36
Males,Hawaii,25-29 yrs,Suicide Injury,2015,15,55607,26.98
Males,Hawaii,25-29 yrs,Suicide Injury,2016,15,56347,26.62
Males,Hawaii,25-29 yrs,Suicide Injury,2017,22,55945,39.32
Males,Hawaii,30-34 yrs,Suicide Injury,2013,10,50230,19.91
Males,Hawaii,30-34 yrs,Suicide Injury,2014,20,51185,39.07
Males,Hawaii,30-34 yrs,Suicide Injury,2015,P,51981,.
Males,Hawaii,30-34 yrs,Suicide Injury,2016,20,52524,38.08
Males,Hawaii,30-34 yrs,Suicide Injury,2017,14,52055,26.89
Males,Hawaii,35-39 yrs,Suicide Injury,2013,15,44255,33.89
Males,Hawaii,35-39 yrs,Suicide Injury,2014,12,45382,26.44
Males,Hawaii,35-39 yrs,Suicide Injury,2015,12,46640,25.73
Males,Hawaii,35-39 yrs,Suicide Injury,2016,17,47684,35.65
Males,Hawaii,35-39 yrs,Suicide Injury,2017,13,48636,26.73
Males,Hawaii,40-44 yrs,Suicide Injury,2013,P,45287,.
Males,Hawaii,40-44 yrs,Suicide Injury,2014,P,44490,.
Males,Hawaii,40-44 yrs,Suicide Injury,2015,10,43442,23.02
Males,Hawaii,40-44 yrs,Suicide Injury,2016,13,42578,30.53
Males,Hawaii,40-44 yrs,Suicide Injury,2017,13,42418,30.65
Males,Hawaii,45-49 yrs,Suicide Injury,2013,11,44587,24.67
Males,Hawaii,45-49 yrs,Suicide Injury,2014,15,44033,34.07
Males,Hawaii,45-49 yrs,Suicide Injury,2015,P,43984,.
Males,Hawaii,45-49 yrs,Suicide Injury,2016,P,43931,.
Males,Hawaii,45-49 yrs,Suicide Injury,2017,10,43755,22.85
Males,Hawaii,50-54 yrs,Suicide Injury,2013,15,47651,31.48
Males,Hawaii,50-54 yrs,Suicide Injury,2014,17,46994,36.17
Males,Hawaii,50-54 yrs,Suicide Injury,2015,13,46104,28.2
Males,Hawaii,50-54 yrs,Suicide Injury,2016,11,45103,24.39
Males,Hawaii,50-54 yrs,Suicide Injury,2017,11,43653,25.2
Males,Hawaii,55-59 yrs,Suicide Injury,2013,13,46708,27.83
Males,Hawaii,55-59 yrs,Suicide Injury,2014,P,46794,.
Males,Hawaii,55-59 yrs,Suicide Injury,2015,15,46625,32.17
Males,Hawaii,55-59 yrs,Suicide Injury,2016,10,46178,21.66
Males,Hawaii,55-59 yrs,Suicide Injury,2017,16,45841,34.9
Males,Hawaii,60-64 yrs,Suicide Injury,2013,12,43323,27.7
Males,Hawaii,60-64 yrs,Suicide Injury,2014,17,43556,39.03
Males,Hawaii,60-64 yrs,Suicide Injury,2015,16,43702,36.61
Males,Hawaii,60-64 yrs,Suicide Injury,2016,P,44027,.
Males,Hawaii,60-64 yrs,Suicide Injury,2017,13,43981,29.56
Males,Hawaii,65-69 yrs,Suicide Injury,2013,P,35494,.
Males,Hawaii,65-69 yrs,Suicide Injury,2014,P,37113,.
Males,Hawaii,65-69 yrs,Suicide Injury,2015,P,38714,.
Males,Hawaii,65-69 yrs,Suicide Injury,2016,P,39795,.
Males,Hawaii,65-69 yrs,Suicide Injury,2017,10,39786,25.13
Males,Hawaii,70-74 yrs,Suicide Injury,2013,P,23026,.
Males,Hawaii,70-74 yrs,Suicide Injury,2014,10,24957,40.07
Males,Hawaii,70-74 yrs,Suicide Injury,2015,P,26607,.
Males,Hawaii,70-74 yrs,Suicide Injury,2016,P,27961,.
Males,Hawaii,70-74 yrs,Suicide Injury,2017,11,30263,36.35
Males,Hawaii,75-79 yrs,Suicide Injury,2013,P,15448,.
Males,Hawaii,75-79 yrs,Suicide Injury,2014,P,15855,.
Males,Hawaii,75-79 yrs,Suicide Injury,2015,P,16579,.
Males,Hawaii,75-79 yrs,Suicide Injury,2016,P,17399,.
Males,Hawaii,75-79 yrs,Suicide Injury,2017,P,18430,.
Males,Hawaii,80-84 yrs,Suicide Injury,2013,P,11875,.
Males,Hawaii,80-84 yrs,Suicide Injury,2014,P,11936,.
Males,Hawaii,80-84 yrs,Suicide Injury,2015,P,11898,.
Males,Hawaii,80-84 yrs,Suicide Injury,2016,P,11855,.
Males,Hawaii,80-84 yrs,Suicide Injury,2017,P,11793,.
Males,Hawaii,85+ yrs,Suicide Injury,2013,P,13124,.
Males,Hawaii,85+ yrs,Suicide Injury,2014,P,13610,.
Males,Hawaii,85+ yrs,Suicide Injury,2015,P,14117,.
Males,Hawaii,85+ yrs,Suicide Injury,2016,P,14268,.
Males,Hawaii,85+ yrs,Suicide Injury,2017,P,14392,.
Females,Hawaii,00-04 yrs,Suicide Injury,2013,P,44757,.
Females,Hawaii,00-04 yrs,Suicide Injury,2014,P,44899,.
Females,Hawaii,00-04 yrs,Suicide Injury,2015,P,44945,.
Females,Hawaii,00-04 yrs,Suicide Injury,2016,P,44621,.
Females,Hawaii,00-04 yrs,Suicide Injury,2017,P,43752,.
Females,Hawaii,05-09 yrs,Suicide Injury,2013,P,41643,.
Females,Hawaii,05-09 yrs,Suicide Injury,2014,P,41712,.
Females,Hawaii,05-09 yrs,Suicide Injury,2015,P,41965,.
Females,Hawaii,05-09 yrs,Suicide Injury,2016,P,42120,.
Females,Hawaii,05-09 yrs,Suicide Injury,2017,P,42457,.
Females,Hawaii,10-14 yrs,Suicide Injury,2013,P,39882,.
Females,Hawaii,10-14 yrs,Suicide Injury,2014,P,39885,.
Females,Hawaii,10-14 yrs,Suicide Injury,2015,P,39918,.
Females,Hawaii,10-14 yrs,Suicide Injury,2016,P,39523,.
Females,Hawaii,10-14 yrs,Suicide Injury,2017,P,39563,.
Females,Hawaii,15-19 yrs,Suicide Injury,2013,P,38743,.
Females,Hawaii,15-19 yrs,Suicide Injury,2014,P,38065,.
Females,Hawaii,15-19 yrs,Suicide Injury,2015,P,37762,.
Females,Hawaii,15-19 yrs,Suicide Injury,2016,P,37525,.
Females,Hawaii,15-19 yrs,Suicide Injury,2017,P,37287,.
Females,Hawaii,20-24 yrs,Suicide Injury,2013,P,45412,.
Females,Hawaii,20-24 yrs,Suicide Injury,2014,P,45320,.
Females,Hawaii,20-24 yrs,Suicide Injury,2015,P,44321,.
Females,Hawaii,20-24 yrs,Suicide Injury,2016,P,42910,.
Females,Hawaii,20-24 yrs,Suicide Injury,2017,P,41729,.
Females,Hawaii,25-29 yrs,Suicide Injury,2013,P,48452,.
Females,Hawaii,25-29 yrs,Suicide Injury,2014,P,48725,.
Females,Hawaii,25-29 yrs,Suicide Injury,2015,P,49440,.
Females,Hawaii,25-29 yrs,Suicide Injury,2016,P,50055,.
Females,Hawaii,25-29 yrs,Suicide Injury,2017,P,49533,.
Females,Hawaii,30-34 yrs,Suicide Injury,2013,P,48061,.
Females,Hawaii,30-34 yrs,Suicide Injury,2014,P,49054,.
Females,Hawaii,30-34 yrs,Suicide Injury,2015,P,49330,.
Females,Hawaii,30-34 yrs,Suicide Injury,2016,P,49085,.
Females,Hawaii,30-34 yrs,Suicide Injury,2017,P,49027,.
Females,Hawaii,35-39 yrs,Suicide Injury,2013,P,42628,.
Females,Hawaii,35-39 yrs,Suicide Injury,2014,P,43285,.
Females,Hawaii,35-39 yrs,Suicide Injury,2015,P,44713,.
Females,Hawaii,35-39 yrs,Suicide Injury,2016,P,45725,.
Females,Hawaii,35-39 yrs,Suicide Injury,2017,P,46850,.
Females,Hawaii,40-44 yrs,Suicide Injury,2013,P,43981,.
Females,Hawaii,40-44 yrs,Suicide Injury,2014,P,43260,.
Females,Hawaii,40-44 yrs,Suicide Injury,2015,P,42199,.
Females,Hawaii,40-44 yrs,Suicide Injury,2016,P,41626,.
Females,Hawaii,40-44 yrs,Suicide Injury,2017,P,41498,.
Females,Hawaii,45-49 yrs,Suicide Injury,2013,P,44529,.
Females,Hawaii,45-49 yrs,Suicide Injury,2014,P,43891,.
Females,Hawaii,45-49 yrs,Suicide Injury,2015,P,43709,.
Females,Hawaii,45-49 yrs,Suicide Injury,2016,P,43531,.
Females,Hawaii,45-49 yrs,Suicide Injury,2017,P,43342,.
Females,Hawaii,50-54 yrs,Suicide Injury,2013,P,47661,.
Females,Hawaii,50-54 yrs,Suicide Injury,2014,P,47232,.
Females,Hawaii,50-54 yrs,Suicide Injury,2015,P,46227,.
Females,Hawaii,50-54 yrs,Suicide Injury,2016,P,45309,.
Females,Hawaii,50-54 yrs,Suicide Injury,2017,P,44267,.
Females,Hawaii,55-59 yrs,Suicide Injury,2013,P,48165,.
Females,Hawaii,55-59 yrs,Suicide Injury,2014,P,47976,.
Females,Hawaii,55-59 yrs,Suicide Injury,2015,P,47936,.
Females,Hawaii,55-59 yrs,Suicide Injury,2016,P,47406,.
Females,Hawaii,55-59 yrs,Suicide Injury,2017,P,46578,.
Females,Hawaii,60-64 yrs,Suicide Injury,2013,P,44859,.
Females,Hawaii,60-64 yrs,Suicide Injury,2014,P,45544,.
Females,Hawaii,60-64 yrs,Suicide Injury,2015,P,45983,.
Females,Hawaii,60-64 yrs,Suicide Injury,2016,P,46421,.
Females,Hawaii,60-64 yrs,Suicide Injury,2017,P,46672,.
Females,Hawaii,65-69 yrs,Suicide Injury,2013,P,36969,.
Females,Hawaii,65-69 yrs,Suicide Injury,2014,P,38561,.
Females,Hawaii,65-69 yrs,Suicide Injury,2015,P,40238,.
Females,Hawaii,65-69 yrs,Suicide Injury,2016,P,41817,.
Females,Hawaii,65-69 yrs,Suicide Injury,2017,P,42164,.
Females,Hawaii,70-74 yrs,Suicide Injury,2013,P,25534,.
Females,Hawaii,70-74 yrs,Suicide Injury,2014,P,27356,.
Females,Hawaii,70-74 yrs,Suicide Injury,2015,P,28987,.
Females,Hawaii,70-74 yrs,Suicide Injury,2016,P,30311,.
Females,Hawaii,70-74 yrs,Suicide Injury,2017,P,32723,.
Females,Hawaii,75-79 yrs,Suicide Injury,2013,P,19261,.
Females,Hawaii,75-79 yrs,Suicide Injury,2014,P,19677,.
Females,Hawaii,75-79 yrs,Suicide Injury,2015,P,20183,.
Females,Hawaii,75-79 yrs,Suicide Injury,2016,P,20816,.
Females,Hawaii,75-79 yrs,Suicide Injury,2017,P,21704,.
Females,Hawaii,80-84 yrs,Suicide Injury,2013,P,17740,.
Females,Hawaii,80-84 yrs,Suicide Injury,2014,P,17273,.
Females,Hawaii,80-84 yrs,Suicide Injury,2015,P,16968,.
Females,Hawaii,80-84 yrs,Suicide Injury,2016,P,16669,.
Females,Hawaii,80-84 yrs,Suicide Injury,2017,P,16356,.
Females,Hawaii,85+ yrs,Suicide Injury,2013,P,22882,.
Females,Hawaii,85+ yrs,Suicide Injury,2014,P,23919,.
Females,Hawaii,85+ yrs,Suicide Injury,2015,P,24811,.
Females,Hawaii,85+ yrs,Suicide Injury,2016,P,25415,.
Females,Hawaii,85+ yrs,Suicide Injury,2017,P,25949,.
Males,Idaho,00-04 yrs,Suicide Injury,2013,P,58227,.
Males,Idaho,00-04 yrs,Suicide Injury,2014,P,57831,.
Males,Idaho,00-04 yrs,Suicide Injury,2015,P,57892,.
Males,Idaho,00-04 yrs,Suicide Injury,2016,P,58461,.
Males,Idaho,00-04 yrs,Suicide Injury,2017,P,59664,.
Males,Idaho,05-09 yrs,Suicide Injury,2013,P,63194,.
Males,Idaho,05-09 yrs,Suicide Injury,2014,P,63281,.
